id,issue_id,author_id,author_name,field_id,field_name,original_from_value,original_to_value,from_value,to_value,created_date,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
freshrelease:FreshreleaseIssueChangelogItems:2:11000:status,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.731+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:11000:Workflow,freshrelease:FreshreleaseIssue:2:10070,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.731+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
freshrelease:FreshreleaseIssueChangelogItems:2:11001:status,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.739+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:11001:Workflow,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.739+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:11002:status,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.747+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:11002:Workflow,freshrelease:FreshreleaseIssue:2:10090,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.747+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
freshrelease:FreshreleaseIssueChangelogItems:2:11005:status,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.770+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11005:Workflow,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.770+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11006:status,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.777+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:11006:Workflow,freshrelease:FreshreleaseIssue:2:10065,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.777+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
freshrelease:FreshreleaseIssueChangelogItems:2:11008:status,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.793+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:11008:Workflow,freshrelease:FreshreleaseIssue:2:10092,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.793+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
freshrelease:FreshreleaseIssueChangelogItems:2:11009:status,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.801+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:11009:Workflow,freshrelease:FreshreleaseIssue:2:10091,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.801+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
freshrelease:FreshreleaseIssueChangelogItems:2:11010:status,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.811+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:11010:Workflow,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.811+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:11012:status,freshrelease:FreshreleaseIssue:2:10095,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.826+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
freshrelease:FreshreleaseIssueChangelogItems:2:11012:Workflow,freshrelease:FreshreleaseIssue:2:10095,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.826+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
freshrelease:FreshreleaseIssueChangelogItems:2:11026:status,freshrelease:FreshreleaseIssue:2:10096,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.935+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
freshrelease:FreshreleaseIssueChangelogItems:2:11026:Workflow,freshrelease:FreshreleaseIssue:2:10096,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.935+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
freshrelease:FreshreleaseIssueChangelogItems:2:11030:status,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.966+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11030:Workflow,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.966+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11032:status,freshrelease:FreshreleaseIssue:2:10068,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,待办,Open,TODO,TODO,2020-06-12T05:01:20.981+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
freshrelease:FreshreleaseIssueChangelogItems:2:11032:Workflow,freshrelease:FreshreleaseIssue:2:10068,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:20.981+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
freshrelease:FreshreleaseIssueChangelogItems:2:11036:Workflow,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Software Simplified Workflow for Project EE,freshrelease,,,2020-06-12T05:01:21.011+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:11066:status,freshrelease:FreshreleaseIssue:2:10063,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,In Progress,Open,IN_PROGRESS,TODO,2020-06-12T06:22:49.352+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
freshrelease:FreshreleaseIssueChangelogItems:2:11067:Fix Version,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.7.0,,,2020-06-12T06:25:04.674+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11068:Fix Version,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.7.0,,,2020-06-12T06:25:04.736+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11069:Fix Version,freshrelease:FreshreleaseIssue:2:10078,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.7.0,,,2020-06-12T06:25:04.788+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
freshrelease:FreshreleaseIssueChangelogItems:2:11070:Fix Version,freshrelease:FreshreleaseIssue:2:10079,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.7.0,,,2020-06-12T06:25:04.844+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
freshrelease:FreshreleaseIssueChangelogItems:2:11071:Fix Version,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.5.5,,,2020-06-12T06:25:13.114+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11074:assignee,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,,,2020-06-12T07:07:26.139+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:11074:status,freshrelease:FreshreleaseIssue:2:10087,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Open,In Progress,TODO,IN_PROGRESS,2020-06-12T07:07:26.139+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
freshrelease:FreshreleaseIssueChangelogItems:2:11075:Sprint,freshrelease:FreshreleaseIssue:2:10082,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Sprint,,freshrelease:FreshreleaseSprint:2:9,,,2020-06-12T07:14:22.183+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
freshrelease:FreshreleaseIssueChangelogItems:2:11076:resolution,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,resolution,,Won't Do,,,2020-06-12T07:17:28.723+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:11076:status,freshrelease:FreshreleaseIssue:2:10086,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Open,Closed,TODO,DONE,2020-06-12T07:17:28.723+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
freshrelease:FreshreleaseIssueChangelogItems:2:11156:Fix Version,freshrelease:FreshreleaseIssue:2:10081,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.5.4,,,2020-06-12T07:48:00.593+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
freshrelease:FreshreleaseIssueChangelogItems:2:11157:Fix Version,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Fix Version,,v2.5.4,,,2020-06-12T07:48:04.999+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11162:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,,"This issue links to ""GitLab (Web Link)""",,,2020-06-12T07:50:09.358+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11171:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""GitLab (Web Link)""",,,,2020-06-12T07:53:21.133+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11172:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,,"This issue links to ""GitLab Issue (Web Link)""",,,2020-06-12T07:53:22.097+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11252:status,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,Open,To Do,TODO,TODO,2020-06-12T13:08:24.581+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11252:Workflow,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,freshrelease,Copy of Software Simplified Workflow for Project EED,,,2020-06-12T13:08:24.581+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11284:status,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,status,To Do,Open,TODO,TODO,2020-06-12T13:15:21.650+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11284:Workflow,freshrelease:FreshreleaseIssue:2:10085,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,Workflow,Copy of Software Simplified Workflow for Project EED,freshrelease,,,2020-06-12T13:15:21.650+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
freshrelease:FreshreleaseIssueChangelogItems:2:11312:assignee,freshrelease:FreshreleaseIssue:2:10068,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,assignee,freshrelease:FreshreleaseAccount:2:5ecfbd0c730ec90c1999cadf,freshrelease:FreshreleaseAccount:2:5ecfbd0c2490cf0c09e2e598,,,2020-06-12T13:47:07.670+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
freshrelease:FreshreleaseIssueChangelogItems:2:11436:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",,,2020-06-15T08:41:20.031+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:11439:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",,,2020-06-15T08:51:58.635+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:11440:RemoteIssueLink,freshrelease:FreshreleaseIssue:2:10064,freshrelease:FreshreleaseAccount:2:5e9711ba34f7b90c0fbc37d3,Rankin Zheng,,RemoteIssueLink,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",,,2020-06-15T08:55:04.112+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
freshrelease:FreshreleaseIssueChangelogItems:2:11441:Fix Version,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,Fix Version,,v2.6.0,,,2020-06-15T08:59:51.341+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11441:resolution,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,resolution,,Done,,,2020-06-15T08:59:51.341+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11441:status,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,status,Open,Resolved,TODO,DONE,2020-06-15T08:59:51.341+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11441:timeestimate,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,timeestimate,14400,0,,,2020-06-15T08:59:51.341+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11441:timespent,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,timespent,,36000,,,2020-06-15T08:59:51.341+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11441:WorklogId,freshrelease:FreshreleaseIssue:2:10076,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,WorklogId,,10006,,,2020-06-15T08:59:51.341+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
freshrelease:FreshreleaseIssueChangelogItems:2:11442:resolution,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,resolution,,Done,,,2020-06-15T09:00:27.015+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11442:status,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,status,Open,Resolved,TODO,DONE,2020-06-15T09:00:27.015+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11442:timeestimate,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,timeestimate,14400,0,,,2020-06-15T09:00:27.015+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11442:timespent,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,timespent,,14400,,,2020-06-15T09:00:27.015+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11442:WorklogId,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,WorklogId,,10007,,,2020-06-15T09:00:27.015+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11443:timeestimate,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,timeestimate,0,0,,,2020-06-15T09:01:06.228+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11443:timespent,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,timespent,14400,28800,,,2020-06-15T09:01:06.228+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11443:WorklogId,freshrelease:FreshreleaseIssue:2:10077,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,WorklogId,,10008,,,2020-06-15T09:01:06.228+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
freshrelease:FreshreleaseIssueChangelogItems:2:11444:resolution,freshrelease:FreshreleaseIssue:2:10078,freshrelease:FreshreleaseAccount:2:5ecfbd0a47d31e0c2a15fd87,yuxiang,,resolution,,Done,,,2020-06-15T09:01:44.217+00:00,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
